 a11,   a22,   a33,   a12,   u1u1,     u2u2,    u3u3,     u1u2 
 -0.34130862E+00  0.51041973E+01  0.42601718E+00  0.59686905-310  0.20073045E-02  0.35842705E-01  0.67711450E-02  0.37152893-312
 -0.34450036E+00  0.51244867E+01  0.42487696E+00  0.60158751-310  0.19973664E-02  0.35905452E-01  0.67675181E-02  0.37299849-312
 -0.34450036E+00  0.51244867E+01  0.42487696E+00  0.60158751-310  0.19874048E-02  0.35967604E-01  0.67637591E-02  0.37446738-312
 -0.34772804E+00  0.51444884E+01  0.42363461E+00  0.60634771-310  0.19773557E-02  0.36029454E-01  0.67598152E-02  0.37594994-312
 -0.34772804E+00  0.51444884E+01  0.42363461E+00  0.60634771-310  0.19672827E-02  0.36090707E-01  0.67557388E-02  0.37743182-312
 -0.35099152E+00  0.51641983E+01  0.42228972E+00  0.61115002-310  0.19571230E-02  0.36151647E-01  0.67514767E-02  0.37892749-312
 -0.35099152E+00  0.51641983E+01  0.42228972E+00  0.61115002-310  0.19469392E-02  0.36211988E-01  0.67470814E-02  0.38042248-312
 -0.35429065E+00  0.51836123E+01  0.42084186E+00  0.61599479-310  0.19366693E-02  0.36272006E-01  0.67424998E-02  0.38193138-312
 -0.35429065E+00  0.51836123E+01  0.42084186E+00  0.61599479-310  0.19263752E-02  0.36331423E-01  0.67377845E-02  0.38343958-312
 -0.35762526E+00  0.52027265E+01  0.41929066E+00  0.62088239-310  0.19159957E-02  0.36390506E-01  0.67328823E-02  0.38496181-312
 -0.35762526E+00  0.52027265E+01  0.41929066E+00  0.62088239-310  0.19055917E-02  0.36448985E-01  0.67278459E-02  0.38648334-312
 -0.36099519E+00  0.52215368E+01  0.41763577E+00  0.62581318-310  0.18951031E-02  0.36507121E-01  0.67226219E-02  0.38801902-312
 -0.36099519E+00  0.52215368E+01  0.41763577E+00  0.62581318-310  0.18845899E-02  0.36564652E-01  0.67172632E-02  0.38955399-312
 -0.36440024E+00  0.52400393E+01  0.41587683E+00  0.63078749-310  0.18739928E-02  0.36621829E-01  0.67117165E-02  0.39110321-312
 -0.36440024E+00  0.52400393E+01  0.41587683E+00  0.63078749-310  0.18633709E-02  0.36678399E-01  0.67060346E-02  0.39265173-312
 -0.36784023E+00  0.52582302E+01  0.41401354E+00  0.63580569-310  0.18526660E-02  0.36734605E-01  0.67001642E-02  0.39421461-312
 -0.36784023E+00  0.52582302E+01  0.41401354E+00  0.63580569-310  0.18419360E-02  0.36790201E-01  0.66941581E-02  0.39577678-312
 -0.37131494E+00  0.52761056E+01  0.41204562E+00  0.64086811-310  0.18311239E-02  0.36845424E-01  0.66879632E-02  0.39735343-312
 -0.37131494E+00  0.52761056E+01  0.41204562E+00  0.64086811-310  0.18202865E-02  0.36900036E-01  0.66816322E-02  0.39892936-312
 -0.37482415E+00  0.52936616E+01  0.40997281E+00  0.64597509-310  0.18093679E-02  0.36954264E-01  0.66751120E-02  0.40051987-312
 -0.37482415E+00  0.52936616E+01  0.40997281E+00  0.64597509-310  0.17984238E-02  0.37007879E-01  0.66684552E-02  0.40210966-312
 -0.37836763E+00  0.53108946E+01  0.40779487E+00  0.65112696-310  0.17873995E-02  0.37061101E-01  0.66616090E-02  0.40371415-312
 -0.37836763E+00  0.53108946E+01  0.40779487E+00  0.65112696-310  0.17763494E-02  0.37113708E-01  0.66546257E-02  0.40531790-312
 -0.38194515E+00  0.53278008E+01  0.40551159E+00  0.65632405-310  0.17652201E-02  0.37165912E-01  0.66474530E-02  0.40693646-312
 -0.38194515E+00  0.53278008E+01  0.40551159E+00  0.65632405-310  0.17540648E-02  0.37217499E-01  0.66401427E-02  0.40855427-312
 -0.38555645E+00  0.53443765E+01  0.40312278E+00  0.66156669-310  0.17428313E-02  0.37268674E-01  0.66326428E-02  0.41018700-312
 -0.38555645E+00  0.53443765E+01  0.40312278E+00  0.66156669-310  0.17315715E-02  0.37319230E-01  0.66250049E-02  0.41181898-312
 -0.38920126E+00  0.53606183E+01  0.40062830E+00  0.66685518-310  0.17202347E-02  0.37369365E-01  0.66171775E-02  0.41346597-312
 -0.38920126E+00  0.53606183E+01  0.40062830E+00  0.66685518-310  0.17088714E-02  0.37418879E-01  0.66092116E-02  0.41511221-312
 -0.38920126E+00  0.53606183E+01  0.40062830E+00  0.66685518-310  0.16974816E-02  0.37467773E-01  0.66011072E-02  0.41675771-312
 -0.39472064E+00  0.53843084E+01  0.39669851E+00  0.67484265-310  0.16859915E-02  0.37516327E-01  0.65927879E-02  0.41842623-312
 -0.39472064E+00  0.53843084E+01  0.39669851E+00  0.67484265-310  0.16744747E-02  0.37564257E-01  0.65843294E-02  0.42009399-312
 -0.39472064E+00  0.53843084E+01  0.39669851E+00  0.67484265-310  0.16629310E-02  0.37611564E-01  0.65757318E-02  0.42176099-312
 -0.40031820E+00  0.54072442E+01  0.39252606E+00  0.68294714-310  0.16512896E-02  0.37658513E-01  0.65669200E-02  0.42345126-312
 -0.40031820E+00  0.54072442E+01  0.39252606E+00  0.68294714-310  0.16396212E-02  0.37704835E-01  0.65579684E-02  0.42514077-312
 -0.40031820E+00  0.54072442E+01  0.39252606E+00  0.68294714-310  0.16279256E-02  0.37750532E-01  0.65488770E-02  0.42682951-312
 -0.40598878E+00  0.54293982E+01  0.38811489E+00  0.69115722-310  0.16161352E-02  0.37795852E-01  0.65395724E-02  0.42854175-312
 -0.40598878E+00  0.54293982E+01  0.38811489E+00  0.69115722-310  0.16043174E-02  0.37840544E-01  0.65301274E-02  0.43025321-312
 -0.40598878E+00  0.54293982E+01  0.38811489E+00  0.69115722-310  0.15924721E-02  0.37884607E-01  0.65205420E-02  0.43196389-312
 -0.41173129E+00  0.54507593E+01  0.38346494E+00  0.69947385-310  0.15805349E-02  0.37928275E-01  0.65107446E-02  0.43369828-312
 -0.41173129E+00  0.54507593E+01  0.38346494E+00  0.69947385-310  0.15685700E-02  0.37971312E-01  0.65008062E-02  0.43543188-312
 -0.41173129E+00  0.54507593E+01  0.38346494E+00  0.69947385-310  0.15565773E-02  0.38013719E-01  0.64907267E-02  0.43716470-312
 -0.41754461E+00  0.54713163E+01  0.37857625E+00  0.70789795-310  0.15444957E-02  0.38055713E-01  0.64804368E-02  0.43892144-312
 -0.41754461E+00  0.54713163E+01  0.37857625E+00  0.70789795-310  0.15323860E-02  0.38097075E-01  0.64700052E-02  0.44067738-312
 -0.41754461E+00  0.54713163E+01  0.37857625E+00  0.70789795-310  0.15202483E-02  0.38137803E-01  0.64594320E-02  0.44243252-312
 -0.42342756E+00  0.54910587E+01  0.37344899E+00  0.71643042-310  0.15080248E-02  0.38178101E-01  0.64486501E-02  0.44421178-312
 -0.42342756E+00  0.54910587E+01  0.37344899E+00  0.71643042-310  0.14957729E-02  0.38217765E-01  0.64377259E-02  0.44599024-312
 -0.42342756E+00  0.54910587E+01  0.37344899E+00  0.71643042-310  0.14834927E-02  0.38256793E-01  0.64266596E-02  0.44776789-312
 -0.42937892E+00  0.55099760E+01  0.36808349E+00  0.72507215-310  0.14711299E-02  0.38295374E-01  0.64153864E-02  0.44956986-312
 -0.42937892E+00  0.55099760E+01  0.36808349E+00  0.72507215-310  0.14587384E-02  0.38333319E-01  0.64039706E-02  0.45137100-312
 -0.42937892E+00  0.55099760E+01  0.36808349E+00  0.72507215-310  0.14463182E-02  0.38370626E-01  0.63924120E-02  0.45317134-312
 -0.43539742E+00  0.55280583E+01  0.36248019E+00  0.73382394-310  0.14338189E-02  0.38407470E-01  0.63806487E-02  0.45499616-312
 -0.43539742E+00  0.55280583E+01  0.36248019E+00  0.73382394-310  0.14212905E-02  0.38443675E-01  0.63687422E-02  0.45682017-312
 -0.43539742E+00  0.55280583E+01  0.36248019E+00  0.73382394-310  0.14087331E-02  0.38479241E-01  0.63566924E-02  0.45864335-312
 -0.44148171E+00  0.55452957E+01  0.35663966E+00  0.74268660-310  0.13961000E-02  0.38514329E-01  0.63444404E-02  0.46049120-312
 -0.44148171E+00  0.55452957E+01  0.35663966E+00  0.74268660-310  0.13834375E-02  0.38548775E-01  0.63320446E-02  0.46233822-312
 -0.44148171E+00  0.55452957E+01  0.35663966E+00  0.74268660-310  0.13707458E-02  0.38582580E-01  0.63195051E-02  0.46418441-312
 -0.44763043E+00  0.55616789E+01  0.35056264E+00  0.75166088-310  0.13579817E-02  0.38615892E-01  0.63067660E-02  0.46605543-312
 -0.44763043E+00  0.55616789E+01  0.35056264E+00  0.75166088-310  0.13451881E-02  0.38648560E-01  0.62938827E-02  0.46792562-312
 -0.44763043E+00  0.55616789E+01  0.35056264E+00  0.75166088-310  0.13323649E-02  0.38680586E-01  0.62808551E-02  0.46979496-312
 -0.44763043E+00  0.55616789E+01  0.35056264E+00  0.75166088-310  0.13195120E-02  0.38711968E-01  0.62676833E-02  0.47166345-312
 -0.45591997E+00  0.55821568E+01  0.34210222E+00  0.76375983-310  0.13065783E-02  0.38742883E-01  0.62542979E-02  0.47356556-312
 -0.45591997E+00  0.55821568E+01  0.34210222E+00  0.76375983-310  0.12936145E-02  0.38773152E-01  0.62407676E-02  0.47546680-312
 -0.45591997E+00  0.55821568E+01  0.34210222E+00  0.76375983-310  0.12806208E-02  0.38802776E-01  0.62270925E-02  0.47736719-312
 -0.45591997E+00  0.55821568E+01  0.34210222E+00  0.76375983-310  0.12675970E-02  0.38831755E-01  0.62132726E-02  0.47926672-312
 -0.46432100E+00  0.56010893E+01  0.33322166E+00  0.77607320-310  0.12544990E-02  0.38860243E-01  0.61992449E-02  0.48120015-312
 -0.46432100E+00  0.56010893E+01  0.33322166E+00  0.77607320-310  0.12413706E-02  0.38888083E-01  0.61850717E-02  0.48313270-312
 -0.46432100E+00  0.56010893E+01  0.33322166E+00  0.77607320-310  0.12282119E-02  0.38915275E-01  0.61707532E-02  0.48506438-312
 -0.46432100E+00  0.56010893E+01  0.33322166E+00  0.77607320-310  0.12150227E-02  0.38941820E-01  0.61562892E-02  0.48699519-312
 -0.47282746E+00  0.56184489E+01  0.32392683E+00  0.78858891-310  0.12017663E-02  0.38967851E-01  0.61416239E-02  0.48896015-312
 -0.47282746E+00  0.56184489E+01  0.32392683E+00  0.78858891-310  0.11884790E-02  0.38993233E-01  0.61268127E-02  0.49092422-312
 -0.47282746E+00  0.56184489E+01  0.32392683E+00  0.78858891-310  0.11751610E-02  0.39017965E-01  0.61118554E-02  0.49288741-312
 -0.47282746E+00  0.56184489E+01  0.32392683E+00  0.78858891-310  0.11618122E-02  0.39042048E-01  0.60967523E-02  0.49484971-312
 -0.47282746E+00  0.56184489E+01  0.32392683E+00  0.78858891-310  0.11484326E-02  0.39065480E-01  0.60815031E-02  0.49681113-312
 -0.48359857E+00  0.56378918E+01  0.31173783E+00  0.80447040-310  0.11349866E-02  0.39088403E-01  0.60660485E-02  0.49881572-312
 -0.48359857E+00  0.56378918E+01  0.31173783E+00  0.80447040-310  0.11215093E-02  0.39110673E-01  0.60504473E-02  0.50081941-312
 -0.48359857E+00  0.56378918E+01  0.31173783E+00  0.80447040-310  0.11080007E-02  0.39132292E-01  0.60346996E-02  0.50282220-312
 -0.48359857E+00  0.56378918E+01  0.31173783E+00  0.80447040-310  0.10944608E-02  0.39153259E-01  0.60188052E-02  0.50482409-312
 -0.48359857E+00  0.56378918E+01  0.31173783E+00  0.80447040-310  0.10808897E-02  0.39173574E-01  0.60027643E-02  0.50682507-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.10672637E-02  0.39193349E-01  0.59865299E-02  0.50886957-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.10536059E-02  0.39212470E-01  0.59701484E-02  0.51091314-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.10399164E-02  0.39230937E-01  0.59536198E-02  0.51295580-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.10261952E-02  0.39248750E-01  0.59369440E-02  0.51499753-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.10124422E-02  0.39265909E-01  0.59201211E-02  0.51703834-312
 -0.49452356E+00  0.56548230E+01  0.29891021E+00  0.82068571-310  0.99865742E-03  0.39282415E-01  0.59031510E-02  0.51907823-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.98482873E-03  0.39298366E-01  0.58859953E-02  0.52117084-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.97096773E-03  0.39313662E-01  0.58686919E-02  0.52326251-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.95707444E-03  0.39328301E-01  0.58512408E-02  0.52535323-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.94314885E-03  0.39342285E-01  0.58336419E-02  0.52744301-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.92919097E-03  0.39355613E-01  0.58158953E-02  0.52953184-312
 -0.50782136E+00  0.56717632E+01  0.28269360E+00  0.84051159-310  0.91520078E-03  0.39368285E-01  0.57980010E-02  0.53161974-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.90118430E-03  0.39380368E-01  0.57799416E-02  0.53376068-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.88713499E-03  0.39391795E-01  0.57617339E-02  0.53590066-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.87303752E-03  0.39402257E-01  0.57433089E-02  0.53803922-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.85894006E-03  0.39412719E-01  0.57248838E-02  0.54017779-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.84484260E-03  0.39423181E-01  0.57064588E-02  0.54231635-312
 -0.52131533E+00  0.56849945E+01  0.26558476E+00  0.86081721-310  0.83074514E-03  0.39433643E-01  0.56880338E-02  0.54445491-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.81666940E-03  0.39444154E-01  0.56696099E-02  0.54664776-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.80259366E-03  0.39454665E-01  0.56511860E-02  0.54884061-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.78851792E-03  0.39465175E-01  0.56327621E-02  0.55103345-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.77444218E-03  0.39475686E-01  0.56143382E-02  0.55322630-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.76036644E-03  0.39486197E-01  0.55959143E-02  0.55541915-312
 -0.53494930E+00  0.56952857E+01  0.24778633E+00  0.88160235-310  0.74629070E-03  0.39496707E-01  0.55774905E-02  0.55761200-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.73223720E-03  0.39507265E-01  0.55590689E-02  0.55985923-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.71818371E-03  0.39517823E-01  0.55406473E-02  0.56210646-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.70413021E-03  0.39528381E-01  0.55222257E-02  0.56435369-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.69007671E-03  0.39538939E-01  0.55038041E-02  0.56660091-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.67602322E-03  0.39549497E-01  0.54853825E-02  0.56884814-312
 -0.54856748E+00  0.57054651E+01  0.22995695E+00  0.90291101-310  0.66196972E-03  0.39560055E-01  0.54669609E-02  0.57109537-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.64793808E-03  0.39570660E-01  0.54485417E-02  0.57339708-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.63390643E-03  0.39581265E-01  0.54301225E-02  0.57569878-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.61987478E-03  0.39591870E-01  0.54117033E-02  0.57800049-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.60584314E-03  0.39602475E-01  0.53932841E-02  0.58030219-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.59181149E-03  0.39613080E-01  0.53748649E-02  0.58260390-312
 -0.56216405E+00  0.57156901E+01  0.21212997E+00  0.92474611-310  0.57777985E-03  0.39623685E-01  0.53564456E-02  0.58490560-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.56376966E-03  0.39634337E-01  0.53380289E-02  0.58726187-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.54975948E-03  0.39644989E-01  0.53196122E-02  0.58961815-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.53574930E-03  0.39655641E-01  0.53011955E-02  0.59197442-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.52173911E-03  0.39666292E-01  0.52827788E-02  0.59433069-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.50772893E-03  0.39676944E-01  0.52643621E-02  0.59668696-312
 -0.57573954E+00  0.57259607E+01  0.19430532E+00  0.94710853-310  0.49371874E-03  0.39687596E-01  0.52459454E-02  0.59904324-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.47972963E-03  0.39698294E-01  0.52275313E-02  0.60145417-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.46574053E-03  0.39708992E-01  0.52091172E-02  0.60386510-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.45175142E-03  0.39719690E-01  0.51907031E-02  0.60627604-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.43776231E-03  0.39730388E-01  0.51722890E-02  0.60868697-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.42377320E-03  0.39741086E-01  0.51538749E-02  0.61109791-312
 -0.58929432E+00  0.57362763E+01  0.17648310E+00  0.96999918-310  0.40978409E-03  0.39751785E-01  0.51354608E-02  0.61350884-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.39581567E-03  0.39762529E-01  0.51170494E-02  0.61597453-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.38184725E-03  0.39773273E-01  0.50986380E-02  0.61844022-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.36787883E-03  0.39784017E-01  0.50802266E-02  0.62090591-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.35391041E-03  0.39794761E-01  0.50618152E-02  0.62337160-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.33994199E-03  0.39805506E-01  0.50434038E-02  0.62583729-312
 -0.60282877E+00  0.57466368E+01  0.15866342E+00  0.99341897-310  0.32597357E-03  0.39816250E-01  0.50249924E-02  0.62830298-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.31202546E-03  0.39827040E-01  0.50065839E-02  0.63082353-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.29807734E-03  0.39837830E-01  0.49881753E-02  0.63334407-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.28412923E-03  0.39848620E-01  0.49697667E-02  0.63586461-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.27018112E-03  0.39859410E-01  0.49513582E-02  0.63838515-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.25623301E-03  0.39870199E-01  0.49329496E-02  0.64090569-312
 -0.61634326E+00  0.57570418E+01  0.14084638E+00  0.10173688-309  0.24228489E-03  0.39880989E-01  0.49145411E-02  0.64342623-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.22835671E-03  0.39891825E-01  0.48961354E-02  0.64600172-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.21442852E-03  0.39902660E-01  0.48777298E-02  0.64857720-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.20050034E-03  0.39913496E-01  0.48593242E-02  0.65115269-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.18657215E-03  0.39924331E-01  0.48409185E-02  0.65372818-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.17264396E-03  0.39935166E-01  0.48225129E-02  0.65630367-312
 -0.62983815E+00  0.57674911E+01  0.12303210E+00  0.10418496-309  0.15871578E-03  0.39946002E-01  0.48041073E-02  0.65887915-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.14480714E-03  0.39956882E-01  0.47857047E-02  0.66150968-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.13089851E-03  0.39967763E-01  0.47673021E-02  0.66414021-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.11698987E-03  0.39978643E-01  0.47488996E-02  0.66677074-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.10308123E-03  0.39989524E-01  0.47304970E-02  0.66940126-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.89172596E-04  0.40000405E-01  0.47120944E-02  0.67203179-312
 -0.64331383E+00  0.57779843E+01  0.10522068E+00  0.10668623-309  0.75263959E-04  0.40011285E-01  0.46936918E-02  0.67466232-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309  0.61374496E-04  0.40022210E-01  0.46752924E-02  0.67734798-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309  0.47485033E-04  0.40033136E-01  0.46568930E-02  0.68003365-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309  0.33595570E-04  0.40044061E-01  0.46384936E-02  0.68271931-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309  0.19706107E-04  0.40054987E-01  0.46200942E-02  0.68540498-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309  0.58166437E-05  0.40065912E-01  0.46016948E-02  0.68809064-312
 -0.65677065E+00  0.57885212E+01  0.87412223E-01  0.10924078-309 -0.80728194E-05  0.40076837E-01  0.45832954E-02  0.69077631-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.21943482E-04  0.40087807E-01  0.45648992E-02  0.69351720-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.35814145E-04  0.40098777E-01  0.45465031E-02  0.69625810-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.49684807E-04  0.40109747E-01  0.45281070E-02  0.69899900-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.63555470E-04  0.40120717E-01  0.45097108E-02  0.70173990-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.77426132E-04  0.40131687E-01  0.44913147E-02  0.70448080-312
 -0.67020897E+00  0.57991013E+01  0.69606853E-01  0.11184870-309 -0.91296795E-04  0.40142657E-01  0.44729186E-02  0.70722169-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.10514903E-03  0.40153671E-01  0.44545259E-02  0.71001792-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.11900126E-03  0.40164685E-01  0.44361331E-02  0.71281415-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.13285349E-03  0.40175699E-01  0.44177404E-02  0.71561038-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.14670573E-03  0.40186714E-01  0.43993477E-02  0.71840660-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.16055796E-03  0.40197728E-01  0.43809550E-02  0.72120283-312
 -0.68362916E+00  0.58097246E+01  0.51804678E-01  0.11451009-309 -0.17441019E-03  0.40208742E-01  0.43625622E-02  0.72399906-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.18824436E-03  0.40219800E-01  0.43441730E-02  0.72685071-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.20207853E-03  0.40230858E-01  0.43257838E-02  0.72970237-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.21591271E-03  0.40241916E-01  0.43073946E-02  0.73255402-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.22974688E-03  0.40252974E-01  0.42890054E-02  0.73540568-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.24358105E-03  0.40264032E-01  0.42706162E-02  0.73825733-312
 -0.69703157E+00  0.58203906E+01  0.34005813E-01  0.11722504-309 -0.25741522E-03  0.40275090E-01  0.42522270E-02  0.74110899-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.27123170E-03  0.40286192E-01  0.42338414E-02  0.74401617-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.28504817E-03  0.40297294E-01  0.42154558E-02  0.74692335-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.29886465E-03  0.40308396E-01  0.41970703E-02  0.74983053-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.31268112E-03  0.40319497E-01  0.41786847E-02  0.75273770-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.32649760E-03  0.40330599E-01  0.41602991E-02  0.75564488-312
 -0.71041657E+00  0.58310990E+01  0.16210374E-01  0.11999365-309 -0.34031408E-03  0.40341701E-01  0.41419136E-02  0.75855206-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.35411322E-03  0.40352846E-01  0.41235318E-02  0.76151486-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.36791236E-03  0.40363991E-01  0.41051500E-02  0.76447767-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.38171151E-03  0.40375136E-01  0.40867682E-02  0.76744047-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.39551065E-03  0.40386281E-01  0.40683864E-02  0.77040327-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.40930980E-03  0.40397426E-01  0.40500045E-02  0.77336607-312
 -0.72378450E+00  0.58418497E+01 -0.15815230E-02  0.12281600-309 -0.42310894E-03  0.40408571E-01  0.40316227E-02  0.77632887-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.43689111E-03  0.40419760E-01  0.40132448E-02  0.77934740-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.45067329E-03  0.40430948E-01  0.39948669E-02  0.78236592-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.46445546E-03  0.40442136E-01  0.39764890E-02  0.78538444-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.47823763E-03  0.40453324E-01  0.39581111E-02  0.78840297-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.49201981E-03  0.40464512E-01  0.39397331E-02  0.79142149-312
 -0.73713571E+00  0.58526423E+01 -0.19369760E-01  0.12569220-309 -0.50580198E-03  0.40475700E-01  0.39213552E-02  0.79444001-312
